espn_id,full_name,nationality,current_team,league,date_of_birth,age,star_sign,position,image_url
301770,Obed Nkambadio,France,Paris FC,Ligue 1,2003-02-07,23,Aquarius,Goalkeeper,
127572,Timothée Kolodziejczak,France,Paris FC,Ligue 1,1991-10-01,34,Libra,Defender,https://upload.wikimedia.org/wikipedia/commons/7/78/Timoth%25C3%25A9e%2520Kolodziejczak%2520asse%2520rcl%252020%252021.jpg
196729,Hamari Traoré,Mali,Paris FC,Ligue 1,1992-01-27,34,Capricorn,Defender,https://upload.wikimedia.org/wikipedia/commons/c/c1/Stade_rennais_vs_SM_Caen%2C_July_22nd_2017_-_Traor%C3%A9_%281%29.jpg
235768,Sofiane Alakouch,Morocco,Paris FC,Ligue 1,1998-07-29,27,Leo,Defender,
246805,Thibault De Smet,Belgium,Paris FC,Ligue 1,1998-06-05,28,Gemini,Defender,https://upload.wikimedia.org/wikipedia/commons/b/b8/Foire_chalons_stade_de_reims_H_1538832.jpg
287474,Moustapha Mbow,Senegal,Paris FC,Ligue 1,2000-03-08,26,Pisces,Defender,
308195,Otavio,Brazil,Paris FC,Ligue 1,2002-04-21,24,Taurus,Defender,https://upload.wikimedia.org/wikipedia/commons/c/ce/Otavio_2023_%28cropped%29.jpg
332549,Diego Coppola,Italy,Paris FC,Ligue 1,2003-12-28,22,Capricorn,Defender,https://upload.wikimedia.org/wikipedia/commons/4/44/Norway_Italy_-_June_2025_A_23_%28cropped%29.jpg
354865,Tuomas Ollila,Finland,Paris FC,Ligue 1,2000-04-25,26,Taurus,Defender,
371471,Nhoa Sangui,France,Paris FC,Ligue 1,2006-02-27,20,Pisces,Defender,https://upload.wikimedia.org/wikipedia/commons/d/df/Sangui_asse_sr_2425.png
377595,Killian Prouchet,France,Paris FC,Ligue 1,2005-01-23,21,Capricorn,Defender,
416434,Anis Fatahine,Algeria,Paris FC,Ligue 1,2005-06-17,20,Gemini,Defender,
219153,Vincent Marchetti,France,Paris FC,Ligue 1,1997-07-04,28,Cancer,Midfielder,https://upload.wikimedia.org/wikipedia/commons/3/34/Lens_-_AC_Ajaccio_%2811-08-2015%29_58.JPG
221527,Pierre Lees-Melou,France,Paris FC,Ligue 1,1993-05-25,33,Gemini,Midfielder,https://upload.wikimedia.org/wikipedia/commons/e/e4/Melou%2520asse%2520sb%25202425.png
223122,Maxime López,France,Paris FC,Ligue 1,1997-12-04,28,Sagittarius,Midfielder,https://upload.wikimedia.org/wikipedia/commons/5/58/Maxime_Lopez_2017.jpg
227720,Mathieu Cafaro,France,Paris FC,Ligue 1,1997-03-25,29,Aries,Midfielder,https://upload.wikimedia.org/wikipedia/commons/4/41/Cafaro%2520asse%2520mhsc%25202425.png
266096,Marshall Munetsi,Zimbabwe,Paris FC,Ligue 1,1996-06-22,29,Cancer,Midfielder,https://upload.wikimedia.org/wikipedia/commons/2/27/Munetsi_asse_sr_2425.png
304918,Ilan Kebbal,Algeria,Paris FC,Ligue 1,1998-07-10,27,Cancer,Midfielder,
364746,Adama Camara,France,Paris FC,Ligue 1,1996-10-18,29,Libra,Midfielder,
402888,Rudy Matondo,France,Paris FC,Ligue 1,2008-03-13,18,Pisces,Midfielder,
130123,Ciro Immobile,Italy,Paris FC,Ligue 1,1990-02-20,36,Pisces,Forward,https://upload.wikimedia.org/wikipedia/commons/e/ed/20150616%2520-%2520Portugal%2520-%2520Italie%2520-%2520Gen%25C3%25A8ve%2520-%2520Ciro%2520Immobile%25201.jpg
174872,Julien Lopez,Algeria,Paris FC,Ligue 1,1992-03-01,34,Pisces,Forward,
187647,Moses Simon,Nigeria,Paris FC,Ligue 1,1995-07-12,30,Cancer,Midfielder,https://upload.wikimedia.org/wikipedia/commons/a/a9/Gent-Schahter16_%284%29.jpg
225559,Jonathan Ikoné,France,Paris FC,Ligue 1,1998-05-02,28,Taurus,Forward,https://upload.wikimedia.org/wikipedia/commons/7/74/Jonathan%2520Ikon%25C3%25A9.jpg
238392,Alimani Gory,France,Paris FC,Ligue 1,1996-08-30,29,Virgo,Forward,https://upload.wikimedia.org/wikipedia/commons/6/65/Lens_-_Le_Havre_AC_%2801-04-2019%29_34.jpg
248675,Pierre-Yves Hamel,France,Paris FC,Ligue 1,1994-02-03,32,Aquarius,Forward,https://upload.wikimedia.org/wikipedia/commons/1/15/Saint-L%25C3%25B4%2520-%2520Rennes%2520CFA2%2520-%252020150523%2520-%2520Pierre-Yves%2520Hamel.jpg
257126,Jean-Phillipe Krasso,Ivory Coast,Paris FC,Ligue 1,1997-07-17,28,Cancer,Forward,
259744,Willem Geubbels,France,Paris FC,Ligue 1,2001-08-16,24,Leo,Forward,https://upload.wikimedia.org/wikipedia/commons/9/98/Willem%2520Geubbels%2520%25282017%2529.jpg
301265,Lamine Gueye,Senegal,Paris FC,Ligue 1,1998-03-13,28,Pisces,Forward,https://upload.wikimedia.org/wikipedia/commons/5/57/RC_Lens_-_FC_Metz_%2814-03-2021%29_60.jpg
341333,Luca Koleosho,Italy,Paris FC,Ligue 1,2004-09-15,21,Virgo,Forward,https://upload.wikimedia.org/wikipedia/commons/1/1d/Luca_Koleosho_26042025_%283%29.jpg
381635,Mohamed Benoit-Dao,France,Paris FC,Ligue 1,2007-02-02,19,Aquarius,Forward,
417680,Zakarya Khaldi,France,Paris FC,Ligue 1,2005-02-08,21,Aquarius,Forward,
248699,Matvei Safonov,Russia,Paris Saint-Germain,Ligue 1,1999-02-25,27,Pisces,Goalkeeper,https://upload.wikimedia.org/wikipedia/commons/6/6b/Safonov_asse_psg_2425.png
288925,Lucas Chevalier,France,Paris Saint-Germain,Ligue 1,2001-11-06,24,Scorpio,Goalkeeper,https://upload.wikimedia.org/wikipedia/commons/4/4b/Lucas%2520Chevalier%2520ASSE%2520losc%25202425.jpg
379089,Renato Marin,Italy,Paris Saint-Germain,Ligue 1,2006-07-10,19,Cancer,Goalkeeper,
415149,Martin James,France,Paris Saint-Germain,Ligue 1,2008-02-14,18,Aquarius,Goalkeeper,
417263,Arthur Vignaud,France,Paris Saint-Germain,Ligue 1,2008-01-21,18,Capricorn,Goalkeeper,
422106,Bilal Laurendon,France,Paris Saint-Germain,Ligue 1,2006-02-15,20,Aquarius,Goalkeeper,
159047,Marquinhos null,Brazil,Paris Saint-Germain,Ligue 1,1994-05-14,32,Taurus,Defender,
196200,Lucas Hernández,France,Paris Saint-Germain,Ligue 1,1996-02-14,30,Aquarius,Defender,https://upload.wikimedia.org/wikipedia/commons/b/b5/Hernandez_asse_psg_2425.png
240233,Achraf Hakimi,Morocco,Paris Saint-Germain,Ligue 1,1998-11-04,27,Scorpio,Defender,https://upload.wikimedia.org/wikipedia/commons/2/23/Achraf%2520Hakimi%2520%2528cropped2%2529.jpg
287005,Willian Pacho,Ecuador,Paris Saint-Germain,Ligue 1,2001-10-16,24,Libra,Defender,https://upload.wikimedia.org/wikipedia/commons/5/59/Pacho%2520asse%2520psg%25202425.png
290591,Nuno Mendes,Portugal,Paris Saint-Germain,Ligue 1,2002-06-19,23,Gemini,Defender,https://upload.wikimedia.org/wikipedia/commons/8/8a/FC%2520Salzburg%2520gegen%2520Paris%2520Saint-Germain%2520UEFA%2520Champions%2520League%252085%2520%2528cropped%2529.jpg
304503,Illia Zabarnyi,Ukraine,Paris Saint-Germain,Ligue 1,2002-09-01,23,Virgo,Defender,https://upload.wikimedia.org/wikipedia/commons/1/1d/Illya_Zabarnyi_2023.jpg
316128,Lucas Beraldo,Brazil,Paris Saint-Germain,Ligue 1,2003-11-24,22,Sagittarius,Defender,https://upload.wikimedia.org/wikipedia/commons/d/d3/Beraldo%2520asse%2520psg%25202425.png
329465,Samba Coulibaly,France,Paris Saint-Germain,Ligue 1,2008-04-04,18,Aries,Defender,
403981,David Boly,France,Paris Saint-Germain,Ligue 1,2009-01-22,17,Capricorn,Defender,
422107,Thomas Cordier,France,Paris Saint-Germain,Ligue 1,2006-03-13,20,Pisces,Defender,
422192,Dimitri Lucea,France,Paris Saint-Germain,Ligue 1,2007-01-20,19,Capricorn,Defender,
214596,Fabián Ruiz,Spain,Paris Saint-Germain,Ligue 1,1996-04-03,30,Aries,Midfielder,https://upload.wikimedia.org/wikipedia/commons/d/da/UEFA%2520EURO%2520qualifiers%2520Sweden%2520vs%2520Spain%252020191015%2520Fabian%2520Ruiz%25206%2520%2528cropped%2529.jpg
288897,Vitinha,Portugal,Paris Saint-Germain,Ligue 1,2000-02-13,26,Aquarius,Midfielder,https://upload.wikimedia.org/wikipedia/commons/0/00/Vitinha%2520USMNT%2520v%2520Portugal%2520Mar%252031%25202026-50%2520%2528cropped%2529.jpg
345581,Warren Zaïre-Emery,France,Paris Saint-Germain,Ligue 1,2006-03-08,20,Pisces,Midfielder,https://upload.wikimedia.org/wikipedia/commons/3/33/Zaire%2520asse%2520psg%25202425.png
355061,João Neves,Portugal,Paris Saint-Germain,Ligue 1,2004-09-27,21,Libra,Midfielder,https://upload.wikimedia.org/wikipedia/commons/5/53/Jo%25C3%25A3o%2520Neves%2520USMNT%2520v%2520Portugal%2520Mar%252031%25202026-18%2520%2528cropped%2529.jpg
379088,Senny Mayulu,France,Paris Saint-Germain,Ligue 1,2006-05-17,20,Taurus,Midfielder,https://upload.wikimedia.org/wikipedia/commons/5/57/Mayulu%2520vs%2520MHSC%252018%2520mars%25202024.png
403420,Wassim Slama,Tunisia,Paris Saint-Germain,Ligue 1,2008-09-26,17,Libra,Midfielder,
403578,Dro Fernández,Spain,Paris Saint-Germain,Ligue 1,2008-01-12,18,Capricorn,Midfielder,
411462,Yanis Khafi,France,Paris Saint-Germain,Ligue 1,2006-04-23,20,Taurus,Midfielder,
411463,Mathis Jangeal,France,Paris Saint-Germain,Ligue 1,2008-06-24,17,Cancer,Midfielder,
416441,Noah Nsoki,France,Paris Saint-Germain,Ligue 1,2007-02-20,19,Pisces,Midfielder,
229744,Ousmane Dembélé,France,Paris Saint-Germain,Ligue 1,1997-05-15,29,Taurus,Forward,https://upload.wikimedia.org/wikipedia/commons/a/ae/Ousmane%2520Demb%25C3%25A9l%25C3%25A9%25202018%2520%2528cropped%2529.jpg
274745,Khvicha Kvaratskhelia,Georgia,Paris Saint-Germain,Ligue 1,2001-02-12,25,Aquarius,Forward,https://upload.wikimedia.org/wikipedia/commons/b/b7/Khvicha%2520Kvaratskhelia%2520cropped.jpg
288896,Gonçalo Ramos,Portugal,Paris Saint-Germain,Ligue 1,2001-06-20,24,Gemini,Forward,https://upload.wikimedia.org/wikipedia/commons/2/2f/Gon%25C3%25A7alo%2520Ramos%2520USMNT%2520v%2520Portugal%2520Mar%252031%25202026-32.jpg
328238,Bradley Barcola,France,Paris Saint-Germain,Ligue 1,2002-09-02,23,Virgo,Forward,https://upload.wikimedia.org/wikipedia/commons/e/ea/Bradley%2520Barcola%2520vs%2520MHSC%25207%2520May%25202023.png
336388,Désiré Doué,France,Paris Saint-Germain,Ligue 1,2005-06-03,21,Gemini,Forward,https://upload.wikimedia.org/wikipedia/commons/0/00/Doue%2520asse%2520psg%25202425.png
388522,Ibrahim Mbaye,Senegal,Paris Saint-Germain,Ligue 1,2008-01-24,18,Capricorn,Forward,https://upload.wikimedia.org/wikipedia/commons/7/7f/PSG%2520attacking%2520vs%2520Atletico%2520Madrid%2520Club%2520World%2520Cup%2520%2528cropped%2529.jpg
403419,Quentin Ndjantou,France,Paris Saint-Germain,Ligue 1,2007-07-23,18,Leo,Forward,
413849,Pierre Mounguengue,France,Paris Saint-Germain,Ligue 1,2008-01-03,18,Capricorn,Forward,
164126,Brice Samba,France,Stade Rennais,Ligue 1,1994-04-25,32,Taurus,Goalkeeper,https://upload.wikimedia.org/wikipedia/commons/b/bc/Brice%2520Samba%2520asse%2520rcl%252023%252024.jpg
372092,Ayoube Akabou,France,Stade Rennais,Ligue 1,2007-05-25,19,Gemini,Goalkeeper,
409659,Mathys Silistre,France,Stade Rennais,Ligue 1,2005-09-16,20,Virgo,Goalkeeper,
414191,Kilian Belazzoug,Algeria,Stade Rennais,Ligue 1,2006-07-18,19,Cancer,Goalkeeper,
290141,Lilian Brassier,France,Stade Rennais,Ligue 1,1999-11-02,26,Scorpio,Defender,https://upload.wikimedia.org/wikipedia/commons/a/af/Valenciennes_-_Lens_%2829-11-2019%29_37_%28cropped%29.jpg
291614,Anthony Rouault,France,Stade Rennais,Ligue 1,2001-05-29,25,Gemini,Defender,https://upload.wikimedia.org/wikipedia/commons/3/3b/Rouault%25202022-01-19%25203%2520%2528cropped%2529.jpg
305669,Alidu Seidu,Ghana,Stade Rennais,Ligue 1,2000-06-04,26,Gemini,Defender,
313890,Quentin Merlin,France,Stade Rennais,Ligue 1,2002-05-16,24,Taurus,Defender,https://upload.wikimedia.org/wikipedia/commons/3/3a/Quentin_Merlin_FC_Nantes_2023.jpeg
355980,Jérémy Jacquet,France,Stade Rennais,Ligue 1,2005-07-13,20,Cancer,Defender,https://upload.wikimedia.org/wikipedia/commons/0/02/Jacquet%2520asse%2520srfc%25202425.png
372260,Mahamadou Nagida,Cameroon,Stade Rennais,Ligue 1,2005-06-28,20,Cancer,Defender,https://upload.wikimedia.org/wikipedia/commons/2/22/Nagida_asse_srfc_2425.png
376339,Abdelhamid Aït Boudlal,Morocco,Stade Rennais,Ligue 1,2006-04-16,20,Aries,Defender,
404780,Isiaka Soukouna,Mali,Stade Rennais,Ligue 1,2006-02-27,20,Pisces,Defender,
418956,Junior Ake,France,Stade Rennais,Ligue 1,2007-03-15,19,Pisces,Defender,
175064,Glen Kamara,Finland,Stade Rennais,Ligue 1,1995-10-28,30,Scorpio,Midfielder,https://upload.wikimedia.org/wikipedia/commons/f/f0/2015%2520Glen%2520Kamara%2520%2528cropped%2529.jpg
190806,Przemyslaw Frankowski,Poland,Stade Rennais,Ligue 1,1995-04-12,31,Aries,Midfielder,https://a.espncdn.com/i/headshots/soccer/players/full/190806.png
207136,Valentin Rongier,France,Stade Rennais,Ligue 1,1994-12-07,31,Sagittarius,Midfielder,https://upload.wikimedia.org/wikipedia/commons/1/1c/Rongier%2520asse%2520om%25202425.png
243844,Sebastian Szymanski,Poland,Stade Rennais,Ligue 1,1999-05-10,27,Taurus,Midfielder,https://upload.wikimedia.org/wikipedia/commons/4/48/Sebastian_Szyma%C5%84ski_2019.jpg
268966,Mahdi Camara,France,Stade Rennais,Ligue 1,1998-06-30,27,Cancer,Midfielder,https://upload.wikimedia.org/wikipedia/commons/e/e2/MahdiCamara2018.png
355982,Djaoui Cissé,France,Stade Rennais,Ligue 1,2004-01-31,22,Capricorn,Midfielder,
416462,Paolo Limon,France,Stade Rennais,Ligue 1,2005-12-05,20,Sagittarius,Midfielder,
418750,Chibuike Ugochukwu,France,Stade Rennais,Ligue 1,2008-07-27,17,Leo,Midfielder,
202099,Breel Embolo,Switzerland,Stade Rennais,Ligue 1,1997-02-14,29,Aquarius,Forward,https://upload.wikimedia.org/wikipedia/commons/a/a1/2022128160447%25202022-05-08%2520Fussball%2520Eintracht%2520Frankfurt%2520vs%2520Borussia%2520M%25C3%25B6nchengladbach%2520-%2520Sven%2520-%25201D%2520X%2520MK%2520II%2520-%25201422%2520-%2520B70I7533%2520%2528cropped%2529.jpg
223120,Ludovic Blas,France,Stade Rennais,Ligue 1,1997-12-31,28,Capricorn,Forward,https://upload.wikimedia.org/wikipedia/commons/0/06/Blas%2520asse%2520srfc%25202425.png
242738,Arnaud Nordin,France,Stade Rennais,Ligue 1,1998-06-17,27,Gemini,Forward,https://upload.wikimedia.org/wikipedia/commons/5/57/Lens_-_Saint-Etienne_%2803-10-2020%29_29.jpg
257489,Mousa Al-Tamari,Jordan,Stade Rennais,Ligue 1,1997-06-10,28,Gemini,Forward,https://upload.wikimedia.org/wikipedia/commons/4/40/Al_taamari_asse_mhsc_2425.png
323850,Esteban Lepaul,France,Stade Rennais,Ligue 1,2000-04-18,26,Aries,Forward,
390389,Yassir Zabiri,Morocco,Stade Rennais,Ligue 1,2005-02-23,21,Pisces,Forward,https://upload.wikimedia.org/wikipedia/commons/f/f4/Yassir_Zabiri_%28cropped%29.jpg
398977,Henrick Do Marcolino,France,Stade Rennais,Ligue 1,2006-03-21,20,Aries,Forward,
409660,Nordan Mukiele,France,Stade Rennais,Ligue 1,2006-02-12,20,Aquarius,Forward,
414190,Lucas Rosier,France,Stade Rennais,Ligue 1,2007-03-12,19,Pisces,Forward,
415193,Elias Legendre,Ecuador,Stade Rennais,Ligue 1,2008-04-22,18,Taurus,Forward,
183562,Karl-Johan Johnsson,Sweden,Strasbourg,Ligue 1,1990-01-28,36,Capricorn,Goalkeeper,https://upload.wikimedia.org/wikipedia/commons/8/86/Johnsson_asse_rcsa_2425.jpg
260545,Stefan Bajic,France,Strasbourg,Ligue 1,2001-12-23,24,Capricorn,Goalkeeper,https://upload.wikimedia.org/wikipedia/commons/c/c1/Lens_-_Saint-Etienne_%2803-10-2020%29_3.jpg
332343,Mike Penders,Belgium,Strasbourg,Ligue 1,2005-07-31,20,Leo,Goalkeeper,
408136,Gabriel Kerckaert,France,Strasbourg,Ligue 1,2007-10-21,18,Libra,Goalkeeper,
225426,Ben Chilwell,England,Strasbourg,Ligue 1,1996-12-21,29,Sagittarius,Defender,https://upload.wikimedia.org/wikipedia/commons/e/ea/Ben%2520Chilwell%25202020.jpg
290101,Andrew Omobamidele,Republic of Ireland,Strasbourg,Ligue 1,2002-06-23,23,Cancer,Defender,https://upload.wikimedia.org/wikipedia/commons/6/6f/Andrew_Omobamidele_2019.jpg
305935,Ismael Doukoure,France,Strasbourg,Ligue 1,2003-07-24,22,Leo,Defender,https://upload.wikimedia.org/wikipedia/commons/6/6c/Doukoure_asse_rcsa_2425.jpg
346636,Guela Doué,Ivory Coast,Strasbourg,Ligue 1,2002-10-17,23,Libra,Defender,https://upload.wikimedia.org/wikipedia/commons/3/36/Lens_-_Stade_Rennais_%2820-08-2023%29_34.jpg
359934,Lucas Høgsberg,Denmark,Strasbourg,Ligue 1,2006-06-23,19,Cancer,Defender,
363218,Aaron Anselmino,Argentina,Strasbourg,Ligue 1,2005-04-29,21,Taurus,Defender,https://upload.wikimedia.org/wikipedia/commons/4/4a/Aar%25C3%25B3n%2520Anselmino%2520FIFA%2520Club%2520World%2520Cup%2520final%2520extraction.jpg
397220,Amadou Cissé,Guinea,Strasbourg,Ligue 1,2006-02-27,20,Pisces,Defender,
401330,Sacha Lung,France,Strasbourg,Ligue 1,2008-05-10,18,Taurus,Defender,
418786,Yoann Becker,France,Strasbourg,Ligue 1,2009-01-12,17,Capricorn,Defender,
20975,Julio Enciso,Paraguay,Strasbourg,Ligue 1,2004-01-23,22,Capricorn,Forward,https://upload.wikimedia.org/wikipedia/commons/4/40/Enciso_2022.jpg
303787,Sebastian Nanasi,Sweden,Strasbourg,Ligue 1,2002-05-16,24,Taurus,Midfielder,https://upload.wikimedia.org/wikipedia/commons/8/8d/Nanasi_asse_rcsa_2425.jpg
320760,Valentín Barco,Argentina,Strasbourg,Ligue 1,2004-07-23,21,Leo,Midfielder,https://upload.wikimedia.org/wikipedia/commons/a/ad/Entrenamiento_Argentina_Sub20_previo_al_mundial_-_BugWarp_%2813%29_%28cropped%29_%28cropped%29.jpg
336794,Abdoul Ouattara,France,Strasbourg,Ligue 1,2005-10-22,20,Libra,Midfielder,
340583,Junior Mwanga,France,Strasbourg,Ligue 1,2003-05-11,23,Taurus,Midfielder,https://upload.wikimedia.org/wikipedia/commons/b/bc/Mwanga_asse_rcsa_2425.jpg
347919,Maximillian Oyedele,Poland,Strasbourg,Ligue 1,2004-11-07,21,Scorpio,Midfielder,
364764,Mathis Amougou,France,Strasbourg,Ligue 1,2006-01-18,20,Capricorn,Midfielder,https://upload.wikimedia.org/wikipedia/commons/0/02/Mathis_Amougou_asse_losc_2425.jpg
378491,Samir El Mourabet,Morocco,Strasbourg,Ligue 1,2005-10-06,20,Libra,Midfielder,https://upload.wikimedia.org/wikipedia/commons/f/f9/Samir_El_Mourabet_vs_Paraguay_%28cropped%29.jpg
405540,Rafael Luís,Portugal,Strasbourg,Ligue 1,2005-02-18,21,Aquarius,Midfielder,
408137,Max Maréchal,France,Strasbourg,Ligue 1,2007-05-11,19,Taurus,Midfielder,
418506,Tyrese Noubissie,France,Strasbourg,Ligue 1,2009-05-13,17,Taurus,Midfielder,
421928,Idrissa Sabaly,France,Strasbourg,Ligue 1,2007-11-23,18,Sagittarius,Midfielder,
301047,David Datro Fofana,Ivory Coast,Strasbourg,Ligue 1,2002-12-22,23,Capricorn,Forward,
304871,Emmanuel Emegha,Netherlands,Strasbourg,Ligue 1,2003-02-03,23,Aquarius,Forward,https://a.espncdn.com/i/headshots/soccer/players/full/304871.png
340678,Diego Moreira,Belgium,Strasbourg,Ligue 1,2004-08-06,21,Leo,Forward,https://upload.wikimedia.org/wikipedia/commons/1/18/Diego_Moreira.jpg
348301,Martial Godo,England,Strasbourg,Ligue 1,2003-03-14,23,Pisces,Forward,https://upload.wikimedia.org/wikipedia/commons/f/fa/Martial_Godo_29122024_%28cropped%29.jpg
350501,Samuel Amo-Ameyaw,England,Strasbourg,Ligue 1,2006-07-18,19,Cancer,Forward,
350961,Joaquín Panichelli,Argentina,Strasbourg,Ligue 1,2002-10-07,23,Libra,Forward,https://upload.wikimedia.org/wikipedia/commons/5/56/Joaqu%C3%ADn_Panichelli_2023.jpg
371556,Yaya Diémé,Senegal,Strasbourg,Ligue 1,2007-10-16,18,Libra,Forward,
379012,Gessime Yassine,Morocco,Strasbourg,Ligue 1,2005-11-22,20,Sagittarius,Forward,https://upload.wikimedia.org/wikipedia/commons/7/75/Gessime_Yassine_against_Paraguay_2_%28cropped%29.jpg
401738,Ghianny Kodia,France,Strasbourg,Ligue 1,2007-09-03,18,Virgo,Forward,
416177,Jean-Baptiste Bosey,France,Strasbourg,Ligue 1,2008-02-15,18,Aquarius,Forward,
261423,Kjetil Haug,Norway,Toulouse,Ligue 1,1998-06-12,27,Gemini,Goalkeeper,https://upload.wikimedia.org/wikipedia/commons/3/3a/Haug_asse_tfc_2425.png
267515,Alexander Domínguez,Spain,Toulouse,Ligue 1,1998-07-30,27,Leo,Goalkeeper,https://upload.wikimedia.org/wikipedia/commons/b/b6/Ecuador_tren2015_%283%29.jpg
324289,Guillaume Restes,France,Toulouse,Ligue 1,2005-03-11,21,Pisces,Goalkeeper,https://upload.wikimedia.org/wikipedia/commons/5/5e/TFC_players_on_Fan_days_-_Restes_2_%28cropped%29.jpg
396620,Naime Said Mchindra,France,Toulouse,Ligue 1,2005-05-28,21,Gemini,Goalkeeper,
30302,Djibril Sidibé,France,Toulouse,Ligue 1,1992-07-29,33,Leo,Defender,https://upload.wikimedia.org/wikipedia/commons/6/6a/Djibril%2520Sidib%25C3%25A9.jpg
77072,Mark McKenzie,USA,Toulouse,Ligue 1,1999-02-25,27,Pisces,Defender,https://a.espncdn.com/i/headshots/soccer/players/full/77072.png
238213,Rasmus Nicolaisen,Denmark,Toulouse,Ligue 1,1997-03-16,29,Pisces,Defender,https://upload.wikimedia.org/wikipedia/commons/2/2a/Rasmus_Nicolaisen_2022-01-19_1_%28cropped%29.jpg
304889,Waren Kamanzi,Norway,Toulouse,Ligue 1,2000-11-11,25,Scorpio,Defender,
307713,Charlie Cresswell,England,Toulouse,Ligue 1,2002-08-17,23,Leo,Defender,https://upload.wikimedia.org/wikipedia/commons/9/97/Cresswell_asse_tfc_2425.png
344521,Nicolas Wasbauer,France,Toulouse,Ligue 1,2004-07-04,21,Cancer,Defender,
388070,Dayann Methalie,France,Toulouse,Ligue 1,2006-02-15,20,Aquarius,Defender,
408252,Seny Koumbassa,France,Toulouse,Ligue 1,2007-06-20,18,Gemini,Defender,
408254,Frédéric Efuele Ngoyala,,Toulouse,Ligue 1,2005-02-20,21,Pisces,Defender,
408255,Gaetan Bakhouche,France,Toulouse,Ligue 1,2005-02-14,21,Aquarius,Defender,
409379,Thibaud-Dorian Garondo,France,Toulouse,Ligue 1,2006-01-12,20,Capricorn,Defender,
417608,Louis Reynaud,France,Toulouse,Ligue 1,2008-04-12,18,Aries,Defender,
252740,Aron Donnum,Norway,Toulouse,Ligue 1,1998-04-20,28,Taurus,Midfielder,https://upload.wikimedia.org/wikipedia/commons/a/aa/TFC-FC_Metz_%282023-10-01%29_Aron_D%C3%B8nnum_%28cropped%29.jpg
271244,Cristian Cásseres Jr.,Venezuela,Toulouse,Ligue 1,2000-01-20,26,Capricorn,Midfielder,https://a.espncdn.com/i/headshots/soccer/players/full/271244.png
290030,Abu Francis,Ghana,Toulouse,Ligue 1,2001-04-27,25,Taurus,Midfielder,
322205,Mario Sauer,Slovakia,Toulouse,Ligue 1,2004-05-15,22,Taurus,Midfielder,
353378,Pape Diop,Senegal,Toulouse,Ligue 1,2003-09-04,22,Virgo,Midfielder,
355975,Noah Lahmadi,France,Toulouse,Ligue 1,2005-01-05,21,Capricorn,Midfielder,
384162,Rafik Messali,Algeria,Toulouse,Ligue 1,2003-04-28,23,Taurus,Midfielder,https://upload.wikimedia.org/wikipedia/commons/c/c0/Messali_asse_tfc_2425.png
408251,Alexis Vossah,France,Toulouse,Ligue 1,2008-03-11,18,Pisces,Midfielder,
409214,Darris Zema,France,Toulouse,Ligue 1,2007-05-20,19,Taurus,Midfielder,
420468,Adam El Ouali,France,Toulouse,Ligue 1,2006-10-14,19,Libra,Midfielder,
277383,Yann Gboho,France,Toulouse,Ligue 1,2001-01-14,25,Capricorn,Forward,https://upload.wikimedia.org/wikipedia/commons/9/96/TFC%2520players%2520on%2520Fan%2520days%2520-%2520Gboho%2520%2528cropped%2529%2520-%25201.jpg
297121,Jacen Russell-Rowe,Canada,Toulouse,Ligue 1,2002-09-13,23,Virgo,Forward,https://a.espncdn.com/i/headshots/soccer/players/full/297121.png
322654,Emersonn,Brazil,Toulouse,Ligue 1,2004-07-16,21,Cancer,Forward,
332959,Frank Magri,Cameroon,Toulouse,Ligue 1,1999-09-04,26,Virgo,Forward,https://upload.wikimedia.org/wikipedia/commons/5/50/Magri_asse_tfc_2425.png
338873,Santiago Hidalgo,Argentina,Toulouse,Ligue 1,2005-02-17,21,Aquarius,Forward,
380400,Julián Vignolo,Argentina,Toulouse,Ligue 1,2006-12-07,19,Sagittarius,Forward,
403310,Ilyas Azizi,France,Toulouse,Ligue 1,2008-04-13,18,Aries,Forward,
408253,Enzo Faty,France,Toulouse,Ligue 1,2007-03-09,19,Pisces,Forward,
174915,Marco Sportiello,Italy,AC Milan,Serie A,1992-05-10,34,Taurus,Goalkeeper,https://upload.wikimedia.org/wikipedia/commons/8/88/Marco_Sportiello_%28cropped%29.JPG
